"id","data_id","plot","field","year","distance_to_tree_strip","crop_unified","yield_tha","yield_straw_tha","tree_species","fertilizer","harvestyear","treeage","latitude","longitude","min_latitude","min_longitude","max_latitude","max_longitude","area","crop","fertilization_rate_kg_n_p_k_ha_1_year_1","sowing_month","harvest_month","harvest_reported_or_assigned","source","growing_start","growing_end","gs_start_date","gs_end_date","temp_C_mean","sun_MJ_m2_mean","precip_mm_sum","fieldlength","l_contag","l_np","l_sidi","l_shdi","l_ai","l_ed","min_slope","max_slope","mean_slope","swf_year","distance","radius","prop_swf","prop_swf_within","fert_N","year_AFplanting","AFage","clay","sand","silt","ID_nodist"
"D_AF_r1_1m_2023","dornburg1823","D_AF_r1_1m","Dornburg",2023,1,"rapeseed",1.12,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",100,821.875642672861,0.0459746417895062,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_1m_2023","dornburg1823","D_AF_r1_1m","Dornburg",2023,1,"rapeseed",1.12,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",200,921.875642672861,0.0160281291383168,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_1m_2023","dornburg1823","D_AF_r1_1m","Dornburg",2023,1,"rapeseed",1.12,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",300,1021.87564267286,0.0190511307767945,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_1m_2023","dornburg1823","D_AF_r1_1m","Dornburg",2023,1,"rapeseed",1.12,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",400,1121.87564267286,0.0278107827120154,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_1m_2023","dornburg1823","D_AF_r1_1m","Dornburg",2023,1,"rapeseed",1.12,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",500,1221.87564267286,0.0224509204537735,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_1m_2023","dornburg1823","D_AF_r1_1m","Dornburg",2023,1,"rapeseed",1.12,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",600,1321.87564267286,0.0366915033498216,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_1m_2023","dornburg1823","D_AF_r1_1m","Dornburg",2023,1,"rapeseed",1.12,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",700,1421.87564267286,0.0460453780537341,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_1m_2023","dornburg1823","D_AF_r1_1m","Dornburg",2023,1,"rapeseed",1.12,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",800,1521.87564267286,0.0413770722340915,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_1m_2023","dornburg1823","D_AF_r1_1m","Dornburg",2023,1,"rapeseed",1.12,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",900,1621.87564267286,0.0370210934136892,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_1m_2023","dornburg1823","D_AF_r1_1m","Dornburg",2023,1,"rapeseed",1.12,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",1000,1721.87564267286,0.0289382175010718,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_4m_2023","dornburg1823","D_AF_r1_4m","Dornburg",2023,4,"rapeseed",3.26,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",100,821.875642672861,0.0459746417895062,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_4m_2023","dornburg1823","D_AF_r1_4m","Dornburg",2023,4,"rapeseed",3.26,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",200,921.875642672861,0.0160281291383168,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_4m_2023","dornburg1823","D_AF_r1_4m","Dornburg",2023,4,"rapeseed",3.26,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",300,1021.87564267286,0.0190511307767945,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_4m_2023","dornburg1823","D_AF_r1_4m","Dornburg",2023,4,"rapeseed",3.26,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",400,1121.87564267286,0.0278107827120154,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_4m_2023","dornburg1823","D_AF_r1_4m","Dornburg",2023,4,"rapeseed",3.26,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",500,1221.87564267286,0.0224509204537735,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_4m_2023","dornburg1823","D_AF_r1_4m","Dornburg",2023,4,"rapeseed",3.26,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",600,1321.87564267286,0.0366915033498216,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_4m_2023","dornburg1823","D_AF_r1_4m","Dornburg",2023,4,"rapeseed",3.26,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",700,1421.87564267286,0.0460453780537341,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_4m_2023","dornburg1823","D_AF_r1_4m","Dornburg",2023,4,"rapeseed",3.26,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",800,1521.87564267286,0.0413770722340915,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_4m_2023","dornburg1823","D_AF_r1_4m","Dornburg",2023,4,"rapeseed",3.26,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",900,1621.87564267286,0.0370210934136892,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_4m_2023","dornburg1823","D_AF_r1_4m","Dornburg",2023,4,"rapeseed",3.26,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",1000,1721.87564267286,0.0289382175010718,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_18m_2023","dornburg1823","D_AF_r1_18m","Dornburg",2023,18,"rapeseed",3.83,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",100,821.875642672861,0.0459746417895062,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_18m_2023","dornburg1823","D_AF_r1_18m","Dornburg",2023,18,"rapeseed",3.83,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",200,921.875642672861,0.0160281291383168,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_18m_2023","dornburg1823","D_AF_r1_18m","Dornburg",2023,18,"rapeseed",3.83,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",300,1021.87564267286,0.0190511307767945,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_18m_2023","dornburg1823","D_AF_r1_18m","Dornburg",2023,18,"rapeseed",3.83,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",400,1121.87564267286,0.0278107827120154,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_18m_2023","dornburg1823","D_AF_r1_18m","Dornburg",2023,18,"rapeseed",3.83,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",500,1221.87564267286,0.0224509204537735,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_18m_2023","dornburg1823","D_AF_r1_18m","Dornburg",2023,18,"rapeseed",3.83,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",600,1321.87564267286,0.0366915033498216,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_18m_2023","dornburg1823","D_AF_r1_18m","Dornburg",2023,18,"rapeseed",3.83,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",700,1421.87564267286,0.0460453780537341,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_18m_2023","dornburg1823","D_AF_r1_18m","Dornburg",2023,18,"rapeseed",3.83,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",800,1521.87564267286,0.0413770722340915,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
"D_AF_r1_18m_2023","dornburg1823","D_AF_r1_18m","Dornburg",2023,18,"rapeseed",3.83,NA,"poplar","normal",2014,9,51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"Oilseed Rape","141-11-17","Sep","Jul","assigned","https://doi.org/10.1007/s10457-026-01498-4",9,7,"2022-09-01","2023-07-01",9.37666782465848,14.3746246858077,53.7833842039108,1443.75128535455,73.6027665729855,150,0.453577706309122,0.853595845514023,98.5153100817831,31.8845278284832,0.109497800469398,3.18908834457398,1.06863942697644,"prop_swf.2021",900,1621.87564267286,0.0370210934136892,0.0777353300733496,141,2007,16,322,160,519,"D_AF_r1_2023"
